game,achievement,description,achieved,unlocktime
Ticket to Ride,Conductor Level 1,Play 20 games,False,null
Ticket to Ride,Conductor Level 2,Play 100 games,False,null
Ticket to Ride,Conductor Level 3,"Play 1,000 games",False,null
Ticket to Ride,Conductor Level 4,"Play 5,000 games",False,null
Ticket to Ride,Conductor Level 5,"Play 20,000 games",False,null
Ticket to Ride,Pressure Gauge 80,Score 80+,False,null
Ticket to Ride,Pressure Gauge 120,Score 120+,False,null
Ticket to Ride,Pressure Gauge 160,Score 160+,False,null
Ticket to Ride,Pressure Gauge 200,Score 200+,False,null
Ticket to Ride,Pressure Gauge 240,Score 240+,False,null
Ticket to Ride,Pressure Gauge 300,Score 300+ (in Mega variant).,False,null
Ticket to Ride,Pressure Gauge 400,Score 400+ (in Mega variant).,False,null
Ticket to Ride,3 Punched Tickets,3 completed (in standard game only),False,null
Ticket to Ride,6 Punched Tickets,6 completed (in standard game only),False,null
Ticket to Ride,9 Punched Tickets,9 completed (in standard game only),False,null
Ticket to Ride,12 Punched Tickets,12 completed (in standard game only),False,null
Ticket to Ride,15 Punched Tickets,15 completed (in standard game only),False,null
Ticket to Ride,Hobo,Win without completing any tickets,False,null
Ticket to Ride,Trestle,Win using no 1 or 2-space routes,False,null
Ticket to Ride,Hand Car,Win without using any locomotives,False,null
Ticket to Ride,Transcontinental,Win with a continuous route of 45 trains,False,null
Ticket to Ride,Coal Tender,Win while claiming all black routes,False,null
Ticket to Ride,Economy Class,Win without having more than 10 train cards in hand at any time.,False,null
Ticket to Ride,Poker Player,"Win while claiming all ""5"" routes.",False,null
Ticket to Ride,Old Movies,Win while only claiming grey routes.,False,null
Ticket to Ride,Railway Tycoon,Win while playing against 4 Vanderbot Jr (in standard game only).,False,null
Ticket to Ride,Dynamite Joe,Win without your opponent(s) having completed any of their tickets.,False,null
Ticket to Ride,Urban Traveller,Win while connecting all 7 Big Cities (in Big Cities variant).,False,null
Ticket to Ride,First Tracks,Win with your 5 initial tickets and no others (in Mega variant).,False,null
Ticket to Ride,Modest Entrepreneur,Win without any of the 2 bonuses (in Mega variant).,False,null
Ticket to Ride,Station Rat,Win on the Europe map while using all 3 Stations,False,null
Ticket to Ride,Orient Express,"Win on the Europe map with a Route connecting London, Paris, München, Wien, Budapest, Bucuresti and Constantinople",False,null
Ticket to Ride,Romanov Train,Win on the Europe map with a Route connecting all 11 Russian Empire cities Petrograd - Riga - Wilno - Warszawa - Smolensk - Moskva - Kyiv - Kharkov - Rostov - Sevastopol - Sochi,False,null
Ticket to Ride,National Railways,Win on the Europe map without your Long Destination Ticket,False,null
Ticket to Ride,Baltic Explorer,Win on the Europe map with a 45 trains Long Route going through the 8-spaces Tunnel,False,null
Ticket to Ride,Alphorn Player,Win on the Switzerland map without completing any Country-to-country or City-to-Country Ticket,False,null
Ticket to Ride,Chocolate Exporter,Win on the Switzerland map while connecting all 4 surrounding Countries,False,null
Ticket to Ride,Valley Commuter,Win on the Switzerland map without claiming any Tunnel route,False,null
Ticket to Ride,Ticket Puncher,Win on the Switzerland map with the deck of Destination Tickets empty at game end,False,null
Ticket to Ride,Lake Express,"Win on the Switzerland map while connecting all the great Swiss Lakes (Geneve or Lausanne, Neuchatel, Interlaken, Zurich, Lugano, Locarno, Kreuzlingen)",False,null
Ticket to Ride,Mountain Hermit,Win on the Legendary Asia map while only claiming Mountain routes,False,null
Ticket to Ride,Marco Polo,Win on the Legendary Asia map with the Asian Explorer Bonus connecting 22 Cities,False,null
Ticket to Ride,Double Trouble,Win on the Legendary Asia map while only claiming Double-routes,False,null
Ticket to Ride,Faster Than Mongolian Horse,Win on the Legendary Asia map in 24 turns or less,False,null
Ticket to Ride,Asia Passport,Win all achievements for the Legendary Asia map,False,null
Ticket to Ride,Fakir,Win on the India map without any Mandala Bonus,False,null
Ticket to Ride,British Raj Tour,"Win on the India map while connecting Delhi, Calcutta, Madras & Bombay in a single Mandala",False,null
Ticket to Ride,Hand of Kali,Win on the India map while preventing all opponent(s) from scoring any Mandala Bonus,False,null
Ticket to Ride,Indian Passport,Win all achievements for the India map,False,null
Ticket to Ride,Mandala Maharaja,Win on the India map with the 5 Mandalas Bonus,False,null
Ticket to Ride,Santa Express,Win with the Murmansk/Lieksa road,False,null
Ticket to Ride,Arctic Circle,"Win while connecting together the 7 cities north of the Arctic Circle: Narvik, Kiruna, Rovaniemi, Tromso, Kirkenes, Murmansk, Honningsvag",False,null
Ticket to Ride,The Pole Express,Connect Arhus to Honningsvag with 24 trains and win the game,False,null
Ticket to Ride,Land Lines,Win without using any ferries,False,null
Ticket to Ride,Nordic Passport,Win all achievements for the Nordic Countries map,False,null
Ticket to Ride,Money for your Mileage,Win with at least 3 destinations worth 10 or more points.,False,null
Ticket to Ride,In Diagonal we Trust,Win while connecting Cadiz to Petrograd or Edinburgh to Erzurum.,False,null
Ticket to Ride,Sunny Mediterranean,"Win while connecting Cadiz, Barcelona, Marseille, Roma and Palermo.",False,null
Ticket to Ride,Bow Tie Forbidden,"Win without passing by Zurich, München, Wien, Budapest, Zagrab nor Venezia.",False,null
Ticket to Ride,The Mole,Win while using at least 23 train cars in tunnels.,False,null
Ticket to Ride,Finger in Every Pie,Win with at least one share of each company.,False,null
Ticket to Ride,Three of a Kind,"Win with shares from these 3 companies only: Erie Lackawanna Railway, Baltimore & Ohio Railroad, Pennsylvania Railroad.",False,null
Ticket to Ride,Stranger,Win without any share from Pennsylvania Railroad (2 players only).,False,null
Ticket to Ride,Early Bird,Win with at least three #1 shares.,False,null
Ticket to Ride,Pennsylvania Passport,Win all achievements for the Pennsylvania map,False,null
Ticket to Ride,Intercities,Win while only completing short Destination Tickets.,False,null
Ticket to Ride,Das Rheingold,"Win while connecting Switzerland, Freiburg, Karlsruhe, Mainz, Düsseldorf and Holland in 15 turns.",False,null
Ticket to Ride,Berlin Traveller,Win while connecting Berlin to the 5 surrounding countries.,False,null
Ticket to Ride,Mega Commuter,Win while only completing long Destination Tickets.,False,null
Ticket to Ride,German Passport,Win all achievements for the Germany map.,False,null
Ticket to Ride,Business Angel,Win with get the Boiler Lagging technology before claiming your first route,False,null
Ticket to Ride,London Calling,Win with all routes to London claimed,False,null
Ticket to Ride,So Many Colors,Win with used 4 or 3 cards for a loco,False,null
Ticket to Ride,Titanic,Win with New-York route but don’t get the Propellers,False,null
Ticket to Ride,I Love Ginger,Win by connecting only cities from Ireland and Scotland,False,null
Ticket to Ride,I Visited Wales,Win with at least 2 routes in Wales and none in England,False,null
Ticket to Ride,She's got a Ticket to Ride,Win with connect Liverpool to London then New York in that order,False,null
Ticket to Ride,France - Wales,Win a game while connecting France and Wales (any cities),False,null
Ticket to Ride,European Union,"Play France and win while connecting all countries, except Switzerland",False,null
Ticket to Ride,"1, 2, 3!","Play France and win while claiming only routes of length 1, 2 or 3",False,null
Ticket to Ride,Impressionism,"While playing France, build each of the 8 tracks of length 5 in a different color",False,null
Ticket to Ride,The Hundred Days,"While playing France, follow the same path than Napoleon on his return from exile on the island of Elba. Connect Corsica, Nice, Grenoble, Lyon and Paris, in that order",False,null
Ticket to Ride,The Atlantic Wall,Play France and win while claiming all the coastal routes connecting the cities of the Channel sea and the Atlantic ocean,False,null
Borderlands 2,First One's Free,no description available,True,2019-06-12 17:58:58
Borderlands 2,Dragon Slayer,no description available,True,2019-06-18 18:48:36
Borderlands 2,A Road Less Traveled,no description available,True,2019-06-24 18:43:44
Borderlands 2,New In Town,no description available,True,2019-06-25 20:25:32
Borderlands 2,An Old Flame,no description available,True,2019-06-26 18:45:42
Borderlands 2,No Man Left Behind,no description available,True,2019-09-30 20:37:28
Borderlands 2,Wilhelm Screamed,no description available,True,2019-10-03 19:01:53
Borderlands 2,Sky's The Limit,no description available,True,2019-10-03 21:45:04
Borderlands 2,Can See My House From Here,no description available,True,2019-10-03 22:26:39
Borderlands 2,"Farewell, Old Girl",no description available,True,2019-12-03 20:44:47
Borderlands 2,Got The Band Back Together,no description available,True,2020-01-02 23:29:14
Borderlands 2,Identity Theft,no description available,True,2020-07-13 15:42:49
Borderlands 2,An Angel's Wish,no description available,True,2020-07-15 21:51:36
Borderlands 2,Bombs Away,no description available,True,2021-11-20 11:48:50
Borderlands 2,Knowing Is Half The Battle,no description available,True,2021-11-21 19:48:32
Borderlands 2,"Cool Story, Bro",no description available,True,2021-11-22 20:08:18
Borderlands 2,Challenge Accepted,Completed level 1 of all non-level-specific challenges with a single character.,False,null
Borderlands 2,"Goliath, Meet David",Allowed a goliath to level up four times before killing him.,False,null
Borderlands 2,Went Five Rounds,Completed Round 5 of any Circle of Slaughter.,False,null
Borderlands 2,Not Quite Dead,Reached level 5.,True,2019-06-14 20:10:42
Borderlands 2,Better Than You Were,Reached level 10.,True,2019-06-24 19:21:33
Borderlands 2,Always Improving,Reached level 25.,True,2020-01-02 23:16:01
Borderlands 2,Capped Out... For Now,Reached level 50.,True,2021-12-11 12:02:32
Borderlands 2,Arctic Explorer,"Discovered all named locations in Three Horns, Tundra Express, and Frostburn Canyon.",False,null
Borderlands 2,Urban Explorer,"Discovered all named locations in Sanctuary, Opportunity, and Lynchwood.",True,2020-07-22 14:54:25
Borderlands 2,Highlands Explorer,"Discovered all named locations in The Highlands, Thousand Cuts, and Wildlife Exploitation Preserve.",True,2021-12-04 12:57:17
Borderlands 2,Blight Explorer,"Discovered all named locations in Eridium Blight, Arid Nexus, and Sawtooth Cauldron.",False,null
Borderlands 2,World Traveler,Discovered all named locations.,False,null
Borderlands 2,Sugar Daddy,"Tipped Moxxi $10,000.",False,null
Borderlands 2,Decked Out,Had Purple-rated gear or better equipped in every slot.,True,2021-11-20 10:45:54
Borderlands 2,Sabre Rattler,Killed 100 enemies with the Sabre turret.,False,null
Borderlands 2,Phased and Confused,Phaselocked 100 enemies.,False,null
Borderlands 2,So Much Blood!,Gunzerked continuously for 90 seconds.,False,null
Borderlands 2,Cute Loot,Killed a Chubby.,False,null
Borderlands 2,Tribute To A Vault Hunter,Got an item from Michael Mamaril.,False,null
Borderlands 2,Definitely An Italian Plumber,Killed Donkey Mong.,True,2021-12-13 21:46:10
Borderlands 2,High-Flying Hurler,Killed a flying enemy with a thrown Tediore weapon.,False,null
Borderlands 2,Token Gesture,Redeemed 25 tokens.,True,2019-06-26 18:39:48
Borderlands 2,What does it mean?,no description available,False,null
Borderlands 2,Unseen Predator,Remained in Zero's Decepti0n mode for ten seconds straight.,False,null
Borderlands 2,Build Buster,Killed a Constructor without it ever building another bot.,True,2019-10-02 10:50:33
Borderlands 2,"Well, That Was Easy",no description available,True,2020-01-02 23:13:14
Borderlands 2,How Do I Look?,Unlocked 10 customization items.,True,2019-07-11 13:41:42
Borderlands 2,Thresher Thrashed,no description available,False,null
Borderlands 2,Friendship Rules,"Revived someone from ""Fight for Your Life!"" that is on your friends list.",False,null
Borderlands 2,Better Than Money,Purchased 5 items from the black market.,True,2019-07-12 19:22:15
Borderlands 2,"Up High, Down Low",Gave Claptrap a high five.,True,2022-12-01 19:00:49
Borderlands 2,Bounty Hunter,Completed 20 side missions.,True,2019-07-11 14:08:45
Borderlands 2,Did It All,Completed all side missions.,False,null
Borderlands 2,Feels Like The First Time,no description available,True,2021-11-22 20:41:09
Borderlands 2,Treasure Hunter,"Completed the mission ""X Marks the Spot"".",False,null
Borderlands 2,Gadabout,Discovered all named locations in Oasis and the surrounding Pirate's Booty zones.,False,null
Borderlands 2,Completionist,Completed all Pirate's Booty side missions.,False,null
Borderlands 2,Explosive,"Completed the mission ""Long Way To The Top"".",False,null
Borderlands 2,Motorhead,Completed all Campaign of Carnage side missions.,False,null
Borderlands 2,Obsessed,Collected 10 pictures of Moxxi in Campaign of Carnage.,False,null
Borderlands 2,Face Off,"Completed the mission ""The Fall of Nakayama"".",False,null
Borderlands 2,Done That,Completed all Hammerlock's Hunt side missions.,False,null
Borderlands 2,Been There,Discovered all named locations in Hammerlock's Hunt.,False,null
Borderlands 2,I Totes Planned That Boss,Slew Mister Boney Pants Guy.,False,null
Borderlands 2,Yaaaaaay,Introduced thyself to the White Knight.,False,null
Borderlands 2,"Shorty, You So Best",Completed thy quest by rescuing yonder queen.,False,null
Borderlands 2,Girl's Gotta Eat,Fed thy noble queen 3 times during one visit to her quarters.,False,null
Borderlands 2,It's Like That One Video,"Showed thine worst enemy, the abomination known as ""The Darkness"", who is the nerdiest of them all.",False,null
Borderlands 2,"They Was All ""Hey That's Mine""",Unsheathed 5 swords from Immortal Skeletaurs without leaving the area.,False,null
Borderlands 2,Dang Girl You Ace At This Game,Won the most challenging round in Murderlin's Temple.,False,null
Borderlands 2,Hmmmmm,Wielded the Mysterious Amulet.,False,null
Borderlands 2,Keep Rollin' Rollin' Rollin',"Demonstrated your skill, or lack thereof, at rolling the magical treasure orb of many sides.",False,null
Borderlands 2,Make it Raaaaaid,Vanquished the Ancient Dragons of Destruction.,False,null
Borderlands 2,"Anyway, Here's ""Firewall""",Activate the Backburner's firewall.,False,null
Borderlands 2,Chocolate Chip Confirmed,Allow Tiny Tina to arm the moonshot cannon.,False,null
Borderlands 2,Spicy Boy,Defeat Haderax the Invincible.,False,null
Borderlands 2,Decrypted!,Defeat the Dark Web.,False,null
Borderlands 2,Painbow Connection,no description available,False,null
Borderlands 2,3 or Bust,"Complete the mission ""Paradise Found"".",False,null
Unturned,Welcome to PEI,Find your way to Prince Edward Island.,False,null
Unturned,A Bridge Too Far,Fail to contain the virus.,False,null
Unturned,Mastermind,Fully learn all your skills.,False,null
Unturned,Offense,Fully learn your offense skill tree.,False,null
Unturned,Defense,Fully learn your defense skill tree.,False,null
Unturned,Support,Fully learn your support skill tree.,False,null
Unturned,Experienced,Gain yourself 1000 experience.,False,null
Unturned,Hoarder,Find yourself 1000 items.,False,null
Unturned,Outdoors,Harvest yourself 100 resources.,False,null
Unturned,Psychopath,Kill 100 players.,False,null
Unturned,Murderer,Kill 10 players.,False,null
Unturned,Survivor,Kill 100 normal zombies.,False,null
Unturned,Unturned,Kill 1000 normal zombies.,False,null
Unturned,Hardened,Kill a mega zombie.,False,null
Unturned,Forged,Kill 10 mega zombies.,False,null
Unturned,Scavenger,Find yourself 100 items.,False,null
Unturned,Camper,Harvest yourself 10 resources.,False,null
Unturned,Schooled,Gain yourself 100 experience.,True,2016-12-21 18:59:08
Unturned,Berries,!?,True,2016-12-21 19:03:43
Unturned,Accident Prone,Die 10 times.,False,null
Unturned,Behind the Wheel,Find yourself a vehicle.,False,null
Unturned,Welcome to the Yukon,Find your way to the Yukon.,False,null
Unturned,Welcome to Washington,Find your way to Washington.,False,null
Unturned,Graduation,Complete your education.,True,2016-12-21 18:59:08
Unturned,Fishing,Catch yourself 10 fish.,False,null
Unturned,Crafting,Craft yourself 100 items.,False,null
Unturned,Farming,Grow yourself 100 plants.,False,null
Unturned,Headshot,Hit 100 headshots.,False,null
Unturned,Sharpshooter,Hit 1000 headshots.,False,null
Unturned,Hiking,"Travel 50,000 m on foot.",False,null
Unturned,Roadtrip,"Travel 100,000 m by vehicle.",False,null
Unturned,Champion,Win 3 arena matches.,False,null
Unturned,Fortified,Build yourself 250 objects.,False,null
Unturned,Welcome to Russia,Find your way to Russia.,False,null
Unturned,Soulcrystal,no description available,False,null
Unturned,Paragon,Attain a respected reputation.,False,null
Unturned,Villain,Attain an intimidating reputation.,False,null
Unturned,Mk. II,no description available,False,null
Unturned,Helping Hand,Finish a quest.,False,null
Unturned,Ensign,Rise to Ensign rank in the Coalition.,False,null
Unturned,Lieutenant,Rise to Lieutenant rank in the Coalition.,False,null
Unturned,Major,Rise to Major rank in the Coalition.,False,null
Unturned,Welcome to Hawaii,Find your way to Hawaii.,False,null
Unturned,Extinguished,Kill a magma zombie.,False,null
Unturned,Welcome to Germany,Find your way to Germany.,False,null
Unturned,Secrets of Neuschwanstein,no description available,False,null
Unturned,Welcome to Kuwait,Find your way to Kuwait.,False,null
Unturned,Squeek,Fish out a formidable foe in Kuwait.,False,null
Unturned,Feline Friends,Feed the cats of Kuwait some fish.,False,null
Unturned,Dinosaur Juice,Maybe not the best drink in Kuwait.,False,null
Unturned,Home Decor,Craft some cute decor in Kuwait.,False,null
Unturned,Always Watching,no description available,False,null
Unturned,Familiar Faces,no description available,False,null
Unturned,Welcome to Ireland,Find your way to Ireland.,False,null
Unturned,Honorary Benson,no description available,False,null
Unturned,Welcome to Elver,Find your way to Elver.,False,null
Unturned,Santa's Little Helper,Deliver all of Santa's undelivered gifts during the winter holiday festivities.,False,null
Unturned,Architect,Build a big ol' snowman during the winter holiday festivities.,False,null
Unturned,Cookie Cook,Try out Sous-Chef Roman's festive recipe during the winter holiday festivities.,False,null
Unturned,A Star in the Sky,Power up the Seattle skyline during the winter holiday festivities.,False,null
Unturned,Welcome to Arid,Find your way to Arid.,False,null
Unturned,Arid Finale,Finish all main quests on Arid.,False,null
Unturned,"Lock, Stock And Barrel",no description available,False,null
Unturned,Escaping Outlands,no description available,False,null
Unturned,A Duneman's Promise,no description available,False,null
Unturned,Welcome to A6 Polaris,Find your way to A6 Polaris.,False,null
Unturned,Expedition Completionist,no description available,False,null
Unturned,Welcome to Buak,Find your way to Buak.,False,null
Unturned,A Day in the Sun,Find someone having a good time on Buak.,False,null
Unturned,False Promises,Learn about the past on Buak.,False,null
Unturned,Do You Like Waffles?,Experiment with waffles on Buak.,False,null
Unturned,Anomaly-7,no description available,False,null
Unturned,Welcome to Escalation,Find your way to Escalation.,False,null
Unturned,Bombs Away,Call in a strike package using an LTLM on Escalation.,False,null
Unturned,Forceful Acquisition,Bring down an airdrop with a missile on Escalation.,False,null
Unturned,Dead Silent,Craft every suppressed gun on Escalation.,False,null
Unturned,Poor Investment,no description available,False,null
Geometry Dash,Stereo Bump,"Complete ""Stereo Madness"" in Practice mode",False,null
Geometry Dash,Stereo Madness!,"Complete ""Stereo Madness"" in Normal mode",False,null
Geometry Dash,On my way,"Complete ""Back On Track"" in Practice mode",False,null
Geometry Dash,Back On Track!,"Complete ""Back On Track"" in Normal mode",False,null
Geometry Dash,Polarbear,"Complete ""Polargeist"" in Practice mode",False,null
Geometry Dash,Polargeist!,"Complete ""Polargeist"" in Normal mode",False,null
Geometry Dash,Dehydrated,"Complete ""Dry Out"" in Practice mode",False,null
Geometry Dash,Dry Out!,"Complete ""Dry Out"" in Normal mode",False,null
Geometry Dash,All your base...,"Complete ""Base After Base"" in Practice mode",False,null
Geometry Dash,Base After Base!,"Complete ""Base After Base"" in Normal mode",False,null
Geometry Dash,Hold on,"Complete ""Cant Let Go"" in Practice mode",False,null
Geometry Dash,Cant Let Go!,"Complete ""Cant Let Go"" in Normal mode",False,null
Geometry Dash,Hop Hop...,"Complete ""Jumper"" in Practice mode",False,null
Geometry Dash,Jumper!,"Complete ""Jumper"" in Normal mode",False,null
Geometry Dash,Tick Tock,"Complete ""Time Machine"" in Practice mode",False,null
Geometry Dash,Time Machine!,"Complete ""Time Machine"" in Normal mode",False,null
Geometry Dash,Loops,"Complete ""Cycles"" in Practice mode",False,null
Geometry Dash,Cycles!,"Complete ""Cycles"" in Normal mode",False,null
Geometry Dash,yStep,"Complete ""xStep"" in Practice mode",False,null
Geometry Dash,xStep!,"Complete ""xStep"" in Normal mode",False,null
Geometry Dash,Funky,"Complete ""Clutterfunk"" in Practice mode",False,null
Geometry Dash,Clutterfunk!,"Complete ""Clutterfunk"" in Normal mode",False,null
Geometry Dash,Theory of Something,"Complete ""Theory of Everything"" in Practice mode",False,null
Geometry Dash,Theory of Everything!,"Complete ""Theory of Everything"" in Normal mode",False,null
Geometry Dash,Electro Time,"Complete ""Electroman Adventures"" in Practice mode",False,null
Geometry Dash,Electroman Adventures!,"Complete ""Electroman Adventures"" in Normal mode",False,null
Geometry Dash,Clubbin,"Complete ""Clubstep"" in Practice mode",False,null
Geometry Dash,Clubstep!,"Complete ""Clubstep"" in Normal mode",False,null
Geometry Dash,Electromaniac,"Complete ""Electrodynamix"" in Practice mode",False,null
Geometry Dash,Electrodynamix!,"Complete ""Electrodynamix"" in Normal mode",False,null
Geometry Dash,Hexagonest,"Complete ""Hexagon Force"" in Practice mode",False,null
Geometry Dash,Hexagon Force!,"Complete ""Hexagon Force"" in Normal mode",False,null
Geometry Dash,Blast Power,"Complete ""Blast Processing"" in Practice mode",False,null
Geometry Dash,Blast Processing!,"Complete ""Blast Processing"" in Normal mode",False,null
Geometry Dash,Second Theory,"Complete ""Theory of Everything 2"" in Practice mode",False,null
Geometry Dash,Theory of Everything 2!,"Complete ""Theory of Everything 2"" in Normal mode",False,null
Geometry Dash,Reflex Champion,Complete a Demon difficulty level in Normal mode,False,null
Geometry Dash,Demon Chaser,Complete 2 Demon difficulty levels in Normal mode,False,null
Geometry Dash,The One,Complete 3 Demon difficulty levels in Normal mode,False,null
Geometry Dash,Demon Master,Complete 4 Demon difficulty levels in Normal mode,False,null
Geometry Dash,Demonic Guardian,Complete 5 Demon difficulty levels in Normal mode,False,null
Geometry Dash,Demonic Overmind,Complete 10 Demon difficulty levels in Normal mode,False,null
Geometry Dash,Master of Timing,Complete 15 Demon difficulty levels in Normal mode,False,null
Geometry Dash,Unstoppable!,Complete 20 Demon difficulty levels in Normal mode,False,null
Geometry Dash,Demolicious!,Complete 30 Demon difficulty levels in Normal mode,False,null
Geometry Dash,Give me a CHALLENGE!,Complete 40 Demon difficulty levels in Normal mode,False,null
Geometry Dash,"Oh, Shiny!",Collect 100 stars,False,null
Geometry Dash,More stars!,Collect 200 stars,False,null
Geometry Dash,Star Maniac,Collect 300 stars,False,null
Geometry Dash,Master Collector,Collect 400 stars,False,null
Geometry Dash,Epic Collector,Collect 500 stars,False,null
Geometry Dash,Epic Master Collector,Collect 600 stars,False,null
Geometry Dash,Star Factory,Collect 700 stars,False,null
Geometry Dash,Starshine,Collect 800 stars,False,null
Geometry Dash,All MINE!,Collect 900 stars,False,null
Geometry Dash,MORE SHINY!!!,Collect 1000 stars,False,null
Geometry Dash,Was that all of them?,Collect 1500 stars,False,null
Geometry Dash,Knock knock. Who's there? STARS!,Collect 2000 stars,False,null
Geometry Dash,Coins?!,Collect 5 Secret Coins,False,null
Geometry Dash,Maybe behind that block?,Collect 10 Secret Coins,False,null
Geometry Dash,I.. Need... MORE!,Collect 15 Secret Coins,False,null
Geometry Dash,We wants it!,Collect 20 Secret Coins,False,null
Geometry Dash,We needs it!,Collect 25 Secret Coins,False,null
Geometry Dash,Must have the precious,Collect 30 Secret Coins,False,null
Geometry Dash,They stole it from us!,Collect 35 Secret Coins,False,null
Geometry Dash,Where is it?! Where is it?!,Collect 40 Secret Coins,False,null
Geometry Dash,"Thief, thief, thief!",Collect 45 Secret Coins,False,null
Geometry Dash,My Precious...,Collect 50 Secret Coins,False,null
Geometry Dash,There's more!?,Collect 55 Secret Coins,False,null
Geometry Dash,Found it under a rock!,Collect 60 Secret Coins,False,null
Geometry Dash,Not so secret,Collect 65 Secret Coins,False,null
Geometry Dash,Nothing is secret!,Collect 70 Secret Coins,False,null
Geometry Dash,Finders Keepers!,Collect 75 Secret Coins,False,null
Geometry Dash,The Golden Rule,Collect 80 Secret Coins,False,null
Geometry Dash,Robin Hood,Collect 85 Secret Coins,False,null
Geometry Dash,The Finder,Collect 90 Secret Coins,False,null
Geometry Dash,Tax Collector,Collect 95 Secret Coins,False,null
Geometry Dash,The King's Vault,Collect 100 Secret Coins,False,null
Geometry Dash,"Jump, Forrest, jump",Complete a Map Pack,False,null
Geometry Dash,Failure is not an option,Complete 5 Map Packs,False,null
Geometry Dash,Map Packer,Complete 10 Map Packs,False,null
Geometry Dash,Pack it up,Complete 15 Map Packs,False,null
Geometry Dash,Package Complete,Complete 20 Map Packs,False,null
Geometry Dash,"You pack, I complete",Complete 25 Map Packs,False,null
Geometry Dash,I R Unstoppable!,Complete 30 Map Packs,False,null
Geometry Dash,Challenger,Complete a user created level in Normal mode,False,null
Geometry Dash,Master,Complete 10 user created levels in Normal mode,False,null
Geometry Dash,The Gamer,Complete 50 user created levels in Normal mode,False,null
Geometry Dash,Geometrician,Complete 100 user created levels in Normal mode,False,null
Geometry Dash,Spike dodger,Complete 200 user created levels in Normal mode,False,null
Geometry Dash,No match for me!,Complete 300 user created levels in Normal mode,False,null
Geometry Dash,Bring me their heads!,Complete 500 user created levels in Normal mode,False,null
Geometry Dash,"Tonight, we dine in GEOMETRY DASH!",Complete 1000 user created levels in Normal mode,False,null
Geometry Dash,Supporter,"Review ""Geometry Dash"" and let us know what you think",False,null
Geometry Dash,Bounce,Jump 1000 times,False,null
Geometry Dash,I like jumping,Jump 10000 times,False,null
Geometry Dash,You jump like a pro!,Jump 20000 times,False,null
Geometry Dash,Hop Hop Hop,Jump 50000 times,False,null
Geometry Dash,Trial and error,Do 100 attempts,False,null
Geometry Dash,Crash Tester,Do 500 attempts,False,null
Geometry Dash,You Shall Not Pass!,Do 2000 attempts,False,null
Geometry Dash,Ouch...,Do 10000 attempts,False,null
Geometry Dash,Helper,Like an online level,False,null
Geometry Dash,Cleric,Like or Dislike 100 online levels,False,null
Geometry Dash,Spymaster,Like or Dislike 1000 online levels,False,null
Geometry Dash,Guide,Rate the difficulty of an online level,False,null
Geometry Dash,Visionary,Rate the difficulty of 100 online levels,False,null
Geometry Dash,Guiding Light,Rate the difficulty of 1000 online levels,False,null
Geometry Dash,Creator,Create and submit a custom level,False,null
Geometry Dash,Geometry Creator,Get 100 likes on a created level,False,null
Geometry Dash,RobTop Gamer,Click on the More Games button!,False,null
Geometry Dash,Number one fan!,Like Geometry Dash on Facebook,False,null
Geometry Dash,GeometryTube,Subscribe to RobTop Games on YouTube,False,null
Geometry Dash,So close,Crash at over 95% on a main level in normal mode,False,null
Geometry Dash,Rampage!,A secret is required,False,null
Geometry Dash,Dominating!,A secret is required,False,null
Geometry Dash,Godlike!,A secret is required,False,null
Geometry Dash,Master Detective,A hidden treasure is required,False,null
Geometry Dash,Steamrolling!,Complete level 1-3 in Normal mode (Steam Exclusive),True,2024-03-29 20:07:07
Geometry Dash,SteamStep!,"Complete ""Clubstep"" in Normal mode (Steam Exclusive Bonus)",True,2024-03-29 20:07:08
Borderlands: The Pre-Sequel,Invaders Must Die,no description available,True,2023-12-03 19:14:58
Borderlands: The Pre-Sequel,Welcome To The Rock,no description available,True,2023-12-06 16:27:52
Borderlands: The Pre-Sequel,Dejamminated,no description available,True,2023-12-07 15:18:52
Borderlands: The Pre-Sequel,I Shot The Meriff,no description available,True,2023-12-07 21:25:37
Borderlands: The Pre-Sequel,"Drakensburg, Schmakensburg",no description available,False,null
Borderlands: The Pre-Sequel,Who Constructs The Constructor?,no description available,False,null
Borderlands: The Pre-Sequel,Helios Rising,no description available,False,null
Borderlands: The Pre-Sequel,Brain Drain,no description available,False,null
Borderlands: The Pre-Sequel,The Guts Of Helios,no description available,False,null
Borderlands: The Pre-Sequel,A House Divided,no description available,False,null
Borderlands: The Pre-Sequel,Vault Hunter Superior,no description available,False,null
Borderlands: The Pre-Sequel,Multi Face-eted,no description available,False,null
Borderlands: The Pre-Sequel,Once More With Feeling,no description available,False,null
Borderlands: The Pre-Sequel,Do Shoot the Messenger,no description available,False,null
Borderlands: The Pre-Sequel,The Gun In The Stone,no description available,False,null
Borderlands: The Pre-Sequel,Who You Gonna Call?,no description available,False,null
Borderlands: The Pre-Sequel,Guardian Guardian,no description available,False,null
Borderlands: The Pre-Sequel,Modern Fart,no description available,False,null
Borderlands: The Pre-Sequel,Side Quest Student,Completed 30 side missions.,False,null
Borderlands: The Pre-Sequel,Moon Mission Meister,Completed all of the side missions.,False,null
Borderlands: The Pre-Sequel,Grind 'n' Bear It,Used the Grinder to create an item.,False,null
Borderlands: The Pre-Sequel,The Bigger They Are,no description available,False,null
